itemid,itemtype,msg,target,competitor,distractor,trialid,targetpos,layout,prob_target,prob_competitor,prob_distr,condition,speaker,participant_id
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,20,3,"ci_gr,sq_re,ci_gr",50,50,0,filler ambiguous,adult,76
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,3,3,"ci_gr,sq_re,ci_gr",50,50,0,filler ambiguous,adult,77
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,2,3,"ci_gr,sq_re,ci_gr",0,0,100,filler ambiguous,adult,78
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,1,2,"sq_re,ci_gr,ci_gr",50,50,0,filler ambiguous,adult,79
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,21,3,"ci_gr,sq_re,ci_gr",0,100,0,filler ambiguous,adult,1
14,filler ambiguous,ci,ci_gr,ci_gr,sq_re,12,1,"ci_gr,ci_gr,sq_re",50,50,0,filler ambiguous,child,80
15,filler ambiguous,re,sq_re,sq_re,tr_gr,16,1,"sq_re,sq_re,tr_gr",49,49,2,filler ambiguous,adult,2
15,filler ambiguous,re,sq_re,sq_re,tr_gr,13,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,3
15,filler ambiguous,re,sq_re,sq_re,tr_gr,12,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,4
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,5
15,filler ambiguous,re,sq_re,sq_re,tr_gr,10,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,6
15,filler ambiguous,re,sq_re,sq_re,tr_gr,11,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,7
15,filler ambiguous,re,sq_re,sq_re,tr_gr,10,2,"tr_gr,sq_re,sq_re",100,0,0,filler ambiguous,child,8
15,filler ambiguous,re,sq_re,sq_re,tr_gr,16,1,"sq_re,sq_re,tr_gr",54,46,0,filler ambiguous,child,9
15,filler ambiguous,re,sq_re,sq_re,tr_gr,7,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,10
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,11
15,filler ambiguous,re,sq_re,sq_re,tr_gr,2,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,12
15,filler ambiguous,re,sq_re,sq_re,tr_gr,12,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,13
15,filler ambiguous,re,sq_re,sq_re,tr_gr,8,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,14
15,filler ambiguous,re,sq_re,sq_re,tr_gr,15,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,15
15,filler ambiguous,re,sq_re,sq_re,tr_gr,10,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,16
15,filler ambiguous,re,sq_re,sq_re,tr_gr,17,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,17
15,filler ambiguous,re,sq_re,sq_re,tr_gr,5,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,18
15,filler ambiguous,re,sq_re,sq_re,tr_gr,4,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,19
15,filler ambiguous,re,sq_re,sq_re,tr_gr,0,2,"sq_re,sq_re,tr_gr",40,40,20,filler ambiguous,child,20
15,filler ambiguous,re,sq_re,sq_re,tr_gr,19,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,21
15,filler ambiguous,re,sq_re,sq_re,tr_gr,17,2,"sq_re,sq_re,tr_gr",51,49,0,filler ambiguous,child,22
15,filler ambiguous,re,sq_re,sq_re,tr_gr,15,2,"sq_re,sq_re,tr_gr",49,51,0,filler ambiguous,child,23
15,filler ambiguous,re,sq_re,sq_re,tr_gr,0,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,24
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,3,"sq_re,tr_gr,sq_re",0,0,100,filler ambiguous,child,25
15,filler ambiguous,re,sq_re,sq_re,tr_gr,2,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,26
15,filler ambiguous,re,sq_re,sq_re,tr_gr,2,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,27
15,filler ambiguous,re,sq_re,sq_re,tr_gr,21,1,"sq_re,sq_re,tr_gr",81,19,0,filler ambiguous,child,28
15,filler ambiguous,re,sq_re,sq_re,tr_gr,4,3,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,29
15,filler ambiguous,re,sq_re,sq_re,tr_gr,5,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,30
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,2,"tr_gr,sq_re,sq_re",52,48,0,filler ambiguous,child,31
15,filler ambiguous,re,sq_re,sq_re,tr_gr,16,2,"tr_gr,sq_re,sq_re",20,17,63,filler ambiguous,child,32
15,filler ambiguous,re,sq_re,sq_re,tr_gr,15,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,33
15,filler ambiguous,re,sq_re,sq_re,tr_gr,8,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,34
15,filler ambiguous,re,sq_re,sq_re,tr_gr,5,3,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,35
15,filler ambiguous,re,sq_re,sq_re,tr_gr,15,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,36
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,37
15,filler ambiguous,re,sq_re,sq_re,tr_gr,10,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,38
15,filler ambiguous,re,sq_re,sq_re,tr_gr,22,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,39
15,filler ambiguous,re,sq_re,sq_re,tr_gr,19,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,40
15,filler ambiguous,re,sq_re,sq_re,tr_gr,19,1,"sq_re,tr_gr,sq_re",49,48,3,filler ambiguous,child,41
15,filler ambiguous,re,sq_re,sq_re,tr_gr,3,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,42
15,filler ambiguous,re,sq_re,sq_re,tr_gr,2,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,43
15,filler ambiguous,re,sq_re,sq_re,tr_gr,22,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,44
15,filler ambiguous,re,sq_re,sq_re,tr_gr,3,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,45
15,filler ambiguous,re,sq_re,sq_re,tr_gr,0,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,46
15,filler ambiguous,re,sq_re,sq_re,tr_gr,10,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,47
15,filler ambiguous,re,sq_re,sq_re,tr_gr,16,3,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,48
15,filler ambiguous,re,sq_re,sq_re,tr_gr,22,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,49
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,50
15,filler ambiguous,re,sq_re,sq_re,tr_gr,10,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,51
15,filler ambiguous,re,sq_re,sq_re,tr_gr,3,3,"tr_gr,sq_re,sq_re",0,100,0,filler ambiguous,adult,52
15,filler ambiguous,re,sq_re,sq_re,tr_gr,5,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,53
15,filler ambiguous,re,sq_re,sq_re,tr_gr,16,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,54
15,filler ambiguous,re,sq_re,sq_re,tr_gr,22,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,55
15,filler ambiguous,re,sq_re,sq_re,tr_gr,1,1,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,56
15,filler ambiguous,re,sq_re,sq_re,tr_gr,5,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,57
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,3,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,58
15,filler ambiguous,re,sq_re,sq_re,tr_gr,1,3,"sq_re,tr_gr,sq_re",49,51,0,filler ambiguous,child,59
15,filler ambiguous,re,sq_re,sq_re,tr_gr,5,2,"sq_re,sq_re,tr_gr",0,100,0,filler ambiguous,child,60
15,filler ambiguous,re,sq_re,sq_re,tr_gr,13,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,61
15,filler ambiguous,re,sq_re,sq_re,tr_gr,14,1,"sq_re,tr_gr,sq_re",49,47,4,filler ambiguous,adult,62
15,filler ambiguous,re,sq_re,sq_re,tr_gr,1,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,63
15,filler ambiguous,re,sq_re,sq_re,tr_gr,23,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,child,64
15,filler ambiguous,re,sq_re,sq_re,tr_gr,0,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,65
15,filler ambiguous,re,sq_re,sq_re,tr_gr,21,1,"sq_re,tr_gr,sq_re",51,49,0,filler ambiguous,child,66
15,filler ambiguous,re,sq_re,sq_re,tr_gr,22,3,"tr_gr,sq_re,sq_re",19,23,58,filler ambiguous,adult,67
15,filler ambiguous,re,sq_re,sq_re,tr_gr,2,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,68
15,filler ambiguous,re,sq_re,sq_re,tr_gr,11,1,"sq_re,sq_re,tr_gr",45,44,11,filler ambiguous,adult,69
15,filler ambiguous,re,sq_re,sq_re,tr_gr,18,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,70
15,filler ambiguous,re,sq_re,sq_re,tr_gr,8,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,71
15,filler ambiguous,re,sq_re,sq_re,tr_gr,3,2,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,72
15,filler ambiguous,re,sq_re,sq_re,tr_gr,8,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,73
15,filler ambiguous,re,sq_re,sq_re,tr_gr,7,3,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,child,74
15,filler ambiguous,re,sq_re,sq_re,tr_gr,0,3,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,75
15,filler ambiguous,re,sq_re,sq_re,tr_gr,15,1,"sq_re,sq_re,tr_gr",50,50,0,filler ambiguous,adult,76
15,filler ambiguous,re,sq_re,sq_re,tr_gr,1,2,"tr_gr,sq_re,sq_re",50,50,0,filler ambiguous,adult,77
15,filler ambiguous,re,sq_re,sq_re,tr_gr,21,3,"sq_re,tr_gr,sq_re",0,0,100,filler ambiguous,adult,78
15,filler ambiguous,re,sq_re,sq_re,tr_gr,10,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,adult,79
15,filler ambiguous,re,sq_re,sq_re,tr_gr,11,1,"sq_re,tr_gr,sq_re",100,0,0,filler ambiguous,adult,1
15,filler ambiguous,re,sq_re,sq_re,tr_gr,21,3,"sq_re,tr_gr,sq_re",50,50,0,filler ambiguous,child,80
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,0,2,"sq_re,tr_gr,tr_gr",49,49,2,filler ambiguous,adult,2
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,12,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,3
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,1,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,4
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,5
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,14,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,6
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,16,3,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,7
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,23,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,8
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,10,1,"tr_gr,tr_gr,sq_re",52,48,0,filler ambiguous,child,9
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,2,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,10
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,11
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,17,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,12
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,18,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,13
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,16,3,"tr_gr,sq_re,tr_gr",43,57,0,filler ambiguous,child,14
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,7,3,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,15
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,2,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,16
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,0,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,17
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,4,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,18
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,16,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,19
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,19,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,20
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,10,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,21
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,9,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,22
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,4,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,23
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,15,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,24
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,14,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,25
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,15,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,26
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,9,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,27
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,4,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,28
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,8,3,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,29
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,13,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,30
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,16,3,"sq_re,tr_gr,tr_gr",58,42,0,filler ambiguous,child,31
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,5,3,"tr_gr,sq_re,tr_gr",22,56,22,filler ambiguous,child,32
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,6,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,33
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,10,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,34
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,35
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,4,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,36
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,23,2,"sq_re,tr_gr,tr_gr",0,0,100,filler ambiguous,adult,37
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,3,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,38
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,11,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,39
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,15,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,40
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,1,3,"sq_re,tr_gr,tr_gr",48,48,4,filler ambiguous,child,41
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,6,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,42
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,4,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,43
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,12,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,44
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,45
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,10,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,46
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,4,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,47
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,2,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,48
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,14,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,49
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,15,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,50
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,7,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,51
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,17,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,52
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,18,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,53
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,12,3,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,54
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,1,3,"tr_gr,sq_re,tr_gr",0,100,0,filler ambiguous,adult,55
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,19,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,56
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,57
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,2,3,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,58
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,22,2,"tr_gr,tr_gr,sq_re",53,47,0,filler ambiguous,child,59
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,9,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,60
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,23,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,61
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,21,1,"tr_gr,tr_gr,sq_re",49,49,2,filler ambiguous,adult,62
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,21,2,"tr_gr,tr_gr,sq_re",0,0,100,filler ambiguous,child,63
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,8,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,64
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,17,2,"tr_gr,tr_gr,sq_re",51,49,0,filler ambiguous,child,65
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,10,3,"sq_re,tr_gr,tr_gr",35,44,21,filler ambiguous,child,66
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,16,1,"tr_gr,sq_re,tr_gr",40,40,20,filler ambiguous,adult,67
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,23,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,68
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,3,"sq_re,tr_gr,tr_gr",27,73,0,filler ambiguous,adult,69
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,11,3,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,child,70
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,2,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,71
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,17,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,adult,72
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,11,3,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,73
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,19,2,"sq_re,tr_gr,tr_gr",50,50,0,filler ambiguous,child,74
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,1,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,75
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,9,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,76
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,4,3,"tr_gr,sq_re,tr_gr",50,50,0,filler ambiguous,adult,77
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,3,2,"tr_gr,tr_gr,sq_re",0,0,100,filler ambiguous,adult,78
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,15,1,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,adult,79
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,20,1,"tr_gr,sq_re,tr_gr",100,0,0,filler ambiguous,adult,1
16,filler ambiguous,gr,tr_gr,tr_gr,sq_re,22,2,"tr_gr,tr_gr,sq_re",50,50,0,filler ambiguous,child,80
17,filler type a,re,tr_re,tr_bl,sq_gr,7,2,"tr_bl,tr_re,sq_gr",97,3,0,filler unambiguous,adult,2
17,filler type a,re,tr_re,tr_bl,sq_gr,22,1,"tr_re,tr_bl,sq_gr",100,0,0,filler unambiguous,child,3
17,filler type a,re,tr_re,tr_bl,sq_gr,17,3,"sq_gr,tr_bl,tr_re",100,0,0,filler unambiguous,adult,4
17,filler type a,re,tr_re,tr_bl,sq_gr,8,3,"sq_gr,tr_bl,tr_re",100,0,0,filler unambiguous,child,5
17,filler type a,re,tr_re,tr_bl,sq_gr,3,1,"tr_re,sq_gr,tr_bl",100,0,0,filler unambiguous,child,6
17,filler type a,re,tr_re,tr_bl,sq_gr,9,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,7
17,filler type a,re,tr_re,tr_bl,sq_gr,5,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,8
17,filler type a,re,tr_re,tr_bl,sq_gr,6,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,child,9
17,filler type a,re,tr_re,tr_bl,sq_gr,23,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,adult,10
17,filler type a,re,tr_re,tr_bl,sq_gr,5,1,"tr_re,tr_bl,sq_gr",100,0,0,filler unambiguous,child,11
17,filler type a,re,tr_re,tr_bl,sq_gr,6,3,"sq_gr,tr_bl,tr_re",50,50,0,filler unambiguous,child,12
17,filler type a,re,tr_re,tr_bl,sq_gr,9,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,13
17,filler type a,re,tr_re,tr_bl,sq_gr,2,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,child,14
17,filler type a,re,tr_re,tr_bl,sq_gr,0,3,"sq_gr,tr_bl,tr_re",100,0,0,filler unambiguous,adult,15
17,filler type a,re,tr_re,tr_bl,sq_gr,16,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,adult,16
17,filler type a,re,tr_re,tr_bl,sq_gr,3,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,child,17
17,filler type a,re,tr_re,tr_bl,sq_gr,6,1,"tr_re,tr_bl,sq_gr",100,0,0,filler unambiguous,adult,18
17,filler type a,re,tr_re,tr_bl,sq_gr,15,3,"tr_bl,sq_gr,tr_re",100,0,0,filler unambiguous,adult,19
17,filler type a,re,tr_re,tr_bl,sq_gr,18,3,"sq_gr,tr_bl,tr_re",100,0,0,filler unambiguous,child,20
17,filler type a,re,tr_re,tr_bl,sq_gr,12,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,21
17,filler type a,re,tr_re,tr_bl,sq_gr,23,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,22
17,filler type a,re,tr_re,tr_bl,sq_gr,10,1,"tr_re,sq_gr,tr_bl",100,0,0,filler unambiguous,child,23
17,filler type a,re,tr_re,tr_bl,sq_gr,11,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,24
17,filler type a,re,tr_re,tr_bl,sq_gr,6,1,"tr_re,sq_gr,tr_bl",100,0,0,filler unambiguous,child,25
17,filler type a,re,tr_re,tr_bl,sq_gr,5,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,adult,26
17,filler type a,re,tr_re,tr_bl,sq_gr,11,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,child,27
17,filler type a,re,tr_re,tr_bl,sq_gr,18,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,28
17,filler type a,re,tr_re,tr_bl,sq_gr,20,1,"tr_re,tr_bl,sq_gr",100,0,0,filler unambiguous,adult,29
17,filler type a,re,tr_re,tr_bl,sq_gr,19,1,"tr_re,sq_gr,tr_bl",100,0,0,filler unambiguous,child,30
17,filler type a,re,tr_re,tr_bl,sq_gr,11,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,child,31
17,filler type a,re,tr_re,tr_bl,sq_gr,18,3,"sq_gr,tr_bl,tr_re",78,11,11,filler unambiguous,child,32
17,filler type a,re,tr_re,tr_bl,sq_gr,5,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,child,33
17,filler type a,re,tr_re,tr_bl,sq_gr,20,2,"tr_bl,tr_re,sq_gr",100,0,0,filler unambiguous,adult,34
17,filler type a,re,tr_re,tr_bl,sq_gr,4,3,"sq_gr,tr_bl,tr_re",100,0,0,filler unambiguous,adult,35
17,filler type a,re,tr_re,tr_bl,sq_gr,20,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,adult,36
17,filler type a,re,tr_re,tr_bl,sq_gr,12,2,"sq_gr,tr_re,tr_bl",100,0,0,filler unambiguous,adult,37
17,filler type a,re,tr_re,tr_bl,sq_gr,1,3,"sq_gr,tr_bl,tr_re",100,0,0,filler unambiguous,child,38
